date,code,imports,exports,name,total
2022-02,NL,110217672.0,0.0,Newfoundland & Labrador,110217672.0
2022-02,NU,17266230.0,0.0,Nunavut,17266230.0
2022-02,PE,1819195.0,0.0,Prince Edward Island,1819195.0
2022-02,YT,1171664.0,0.0,Yukon,1171664.0
2022-03,ON,40092492101.0,0.0,Ontario,40092492101.0
2022-03,QC,8934531829.0,0.0,Quebec,8934531829.0
2022-03,BC,6674909215.0,0.0,British Columbia,6674909215.0
2022-03,AB,3337632928.0,0.0,Alberta,3337632928.0
2022-03,MB,2632482652.0,0.0,Manitoba,2632482652.0
2022-03,NB,1882948600.0,0.0,New Brunswick,1882948600.0
2022-03,SK,1403193835.0,0.0,Saskatchewan,1403193835.0
2022-03,NS,961091567.0,0.0,Nova Scotia,961091567.0
2022-03,NL,92151277.0,0.0,Newfoundland & Labrador,92151277.0
2022-03,YT,2731600.0,0.0,Yukon,2731600.0
2022-03,PE,1130164.0,0.0,Prince Edward Island,1130164.0
2022-04,ON,37253184582.0,0.0,Ontario,37253184582.0
2022-04,QC,9056882456.0,0.0,Quebec,9056882456.0
2022-04,BC,6879434814.0,0.0,British Columbia,6879434814.0
2022-04,AB,3613989933.0,0.0,Alberta,3613989933.0
2022-04,MB,2424341383.0,0.0,Manitoba,2424341383.0
2022-04,NB,1558315290.0,0.0,New Brunswick,1558315290.0
2022-04,SK,1351418763.0,0.0,Saskatchewan,1351418763.0
2022-04,NS,762383329.0,0.0,Nova Scotia,762383329.0
2022-04,NL,142132285.0,0.0,Newfoundland & Labrador,142132285.0
2022-04,YT,3896938.0,0.0,Yukon,3896938.0
2022-04,PE,1742648.0,0.0,Prince Edward Island,1742648.0
2022-04,NU,622103.0,0.0,Nunavut,622103.0
2022-05,ON,38288903828.0,0.0,Ontario,38288903828.0
2022-05,QC,9285510401.0,0.0,Quebec,9285510401.0
2022-05,BC,6180306475.0,0.0,British Columbia,6180306475.0
2022-05,AB,3557202813.0,0.0,Alberta,3557202813.0
2022-05,MB,2399989450.0,0.0,Manitoba,2399989450.0
2022-05,NB,1591810099.0,0.0,New Brunswick,1591810099.0
2022-05,SK,1391823614.0,0.0,Saskatchewan,1391823614.0
2022-05,NS,1099703074.0,0.0,Nova Scotia,1099703074.0
2022-05,NL,178929744.0,0.0,Newfoundland & Labrador,178929744.0
2022-05,YT,4370265.0,0.0,Yukon,4370265.0
2022-05,PE,3846200.0,0.0,Prince Edward Island,3846200.0
2022-05,NU,1842431.0,0.0,Nunavut,1842431.0
2022-06,ON,38840717333.0,0.0,Ontario,38840717333.0
2022-06,QC,10182350910.0,0.0,Quebec,10182350910.0
2022-06,BC,7302789773.0,0.0,British Columbia,7302789773.0
2022-06,AB,4052476360.0,0.0,Alberta,4052476360.0
2022-06,MB,2477764688.0,0.0,Manitoba,2477764688.0
2022-06,NB,1643324748.0,0.0,New Brunswick,1643324748.0
2022-06,SK,1345060416.0,0.0,Saskatchewan,1345060416.0
2022-06,NS,947939709.0,0.0,Nova Scotia,947939709.0
2022-06,NL,238998055.0,0.0,Newfoundland & Labrador,238998055.0
2022-06,YT,4172592.0,0.0,Yukon,4172592.0
2022-06,PE,1710469.0,0.0,Prince Edward Island,1710469.0
2022-06,NT,71882.0,0.0,Northwest Territories,71882.0
2022-06,NU,58502.0,0.0,Nunavut,58502.0
2022-07,ON,36768453975.0,0.0,Ontario,36768453975.0
2022-07,QC,9394626216.0,0.0,Quebec,9394626216.0
2022-07,BC,6374640575.0,0.0,British Columbia,6374640575.0
2022-07,AB,3477884952.0,0.0,Alberta,3477884952.0
2022-07,MB,2345856167.0,0.0,Manitoba,2345856167.0
2022-07,NB,1710028537.0,0.0,New Brunswick,1710028537.0
2022-07,SK,1270958324.0,0.0,Saskatchewan,1270958324.0
2022-07,NS,894292369.0,0.0,Nova Scotia,894292369.0
2022-07,NL,269556091.0,0.0,Newfoundland & Labrador,269556091.0
2022-07,YT,9680173.0,0.0,Yukon,9680173.0
2022-07,PE,1667460.0,0.0,Prince Edward Island,1667460.0
2022-07,NT,158.0,0.0,Northwest Territories,158.0
2022-08,ON,39207037311.0,0.0,Ontario,39207037311.0
2022-08,QC,9755547175.0,0.0,Quebec,9755547175.0
2022-08,BC,7574473522.0,0.0,British Columbia,7574473522.0
2022-08,AB,3664393687.0,0.0,Alberta,3664393687.0
2022-08,MB,2463622013.0,0.0,Manitoba,2463622013.0
2022-08,NB,1776853110.0,0.0,New Brunswick,1776853110.0
2022-08,SK,1344298828.0,0.0,Saskatchewan,1344298828.0
2022-08,NS,1015778189.0,0.0,Nova Scotia,1015778189.0
2022-08,NL,198095937.0,0.0,Newfoundland & Labrador,198095937.0
2022-08,NT,41821379.0,0.0,Northwest Territories,41821379.0
2022-08,YT,10728455.0,0.0,Yukon,10728455.0
2022-08,PE,1415362.0,0.0,Prince Edward Island,1415362.0
2022-09,ON,39137815804.0,0.0,Ontario,39137815804.0
2022-09,QC,9063696604.0,0.0,Quebec,9063696604.0
2022-09,BC,7122197208.0,0.0,British Columbia,7122197208.0
2022-09,AB,3857670717.0,0.0,Alberta,3857670717.0
2022-09,MB,2581030479.0,0.0,Manitoba,2581030479.0
2022-09,NB,1404899351.0,0.0,New Brunswick,1404899351.0
2022-09,SK,1289352638.0,0.0,Saskatchewan,1289352638.0
2022-09,NS,875440251.0,0.0,Nova Scotia,875440251.0
2022-09,NL,135390401.0,0.0,Newfoundland & Labrador,135390401.0
2022-09,YT,8680181.0,0.0,Yukon,8680181.0
2022-09,PE,1905188.0,0.0,Prince Edward Island,1905188.0
2022-10,ON,39572143239.0,0.0,Ontario,39572143239.0
2022-10,QC,9627181873.0,0.0,Quebec,9627181873.0
2022-10,BC,7121176708.0,0.0,British Columbia,7121176708.0
2022-10,AB,3643680178.0,0.0,Alberta,3643680178.0
2022-10,MB,2620515872.0,0.0,Manitoba,2620515872.0
2022-10,NB,1361277659.0,0.0,New Brunswick,1361277659.0
2022-10,SK,1265629373.0,0.0,Saskatchewan,1265629373.0
2022-10,NS,1111306978.0,0.0,Nova Scotia,1111306978.0
2022-10,NL,257174958.0,0.0,Newfoundland & Labrador,257174958.0
2022-10,PE,3128547.0,0.0,Prince Edward Island,3128547.0
2022-10,YT,3084934.0,0.0,Yukon,3084934.0
2022-10,NU,62510.0,0.0,Nunavut,62510.0
2022-11,ON,38452822354.0,0.0,Ontario,38452822354.0
2022-11,QC,8990261179.0,0.0,Quebec,8990261179.0
2022-11,BC,6291634420.0,0.0,British Columbia,6291634420.0
2022-11,AB,3272361359.0,0.0,Alberta,3272361359.0
2022-11,MB,2325424938.0,0.0,Manitoba,2325424938.0
2022-11,NB,1645958756.0,0.0,New Brunswick,1645958756.0
2022-11,SK,1232169619.0,0.0,Saskatchewan,1232169619.0
2022-11,NS,963388351.0,0.0,Nova Scotia,963388351.0
2022-11,NL,100890338.0,0.0,Newfoundland & Labrador,100890338.0
2022-11,PE,39694190.0,0.0,Prince Edward Island,39694190.0
2022-11,YT,4211266.0,0.0,Yukon,4211266.0
2022-11,NU,307582.0,0.0,Nunavut,307582.0
2022-12,ON,35540856974.0,0.0,Ontario,35540856974.0
2022-12,QC,8285394152.0,0.0,Quebec,8285394152.0
2022-12,BC,5689115683.0,0.0,British Columbia,5689115683.0
2022-12,AB,3412192391.0,0.0,Alberta,3412192391.0
2022-12,MB,2480260165.0,0.0,Manitoba,2480260165.0
2022-12,NB,1325240582.0,0.0,New Brunswick,1325240582.0
2022-12,SK,1112028213.0,0.0,Saskatchewan,1112028213.0
2022-12,NS,1106432659.0,0.0,Nova Scotia,1106432659.0
2022-12,NL,250685029.0,0.0,Newfoundland & Labrador,250685029.0
2022-12,PE,16047838.0,0.0,Prince Edward Island,16047838.0
2022-12,NU,6330782.0,0.0,Nunavut,6330782.0
2022-12,YT,1412762.0,0.0,Yukon,1412762.0
2023-01,ON,35049813356.0,0.0,Ontario,35049813356.0
2023-01,QC,8004686024.0,0.0,Quebec,8004686024.0
2023-01,BC,6169403459.0,0.0,British Columbia,6169403459.0
2023-01,AB,3473428677.0,0.0,Alberta,3473428677.0
2023-01,MB,2360210145.0,0.0,Manitoba,2360210145.0
2023-01,NB,1522957325.0,0.0,New Brunswick,1522957325.0
2023-01,SK,1282919857.0,0.0,Saskatchewan,1282919857.0
2023-01,NS,977363892.0,0.0,Nova Scotia,977363892.0
2023-01,NL,73818505.0,0.0,Newfoundland & Labrador,73818505.0
2023-01,NU,12078900.0,0.0,Nunavut,12078900.0
2023-01,YT,1528085.0,0.0,Yukon,1528085.0
2023-01,PE,948335.0,0.0,Prince Edward Island,948335.0
2023-01,NT,9215.0,0.0,Northwest Territories,9215.0
2023-02,ON,34832603659.0,0.0,Ontario,34832603659.0
2023-02,QC,7599606027.0,0.0,Quebec,7599606027.0
2023-02,BC,5664853866.0,0.0,British Columbia,5664853866.0
2023-02,AB,3036070769.0,0.0,Alberta,3036070769.0
2023-02,MB,2321720712.0,0.0,Manitoba,2321720712.0
2023-02,NB,1285828002.0,0.0,New Brunswick,1285828002.0
2023-02,SK,1195814694.0,0.0,Saskatchewan,1195814694.0
2023-02,NS,874465666.0,0.0,Nova Scotia,874465666.0
2023-02,NL,441524975.0,0.0,Newfoundland & Labrador,441524975.0
2023-02,PE,1044289.0,0.0,Prince Edward Island,1044289.0
2023-02,YT,846179.0,0.0,Yukon,846179.0
2023-02,NU,5248.0,0.0,Nunavut,5248.0
2023-03,ON,39830056378.0,0.0,Ontario,39830056378.0
2023-03,QC,9213779295.0,0.0,Quebec,9213779295.0
2023-03,BC,6836370934.0,0.0,British Columbia,6836370934.0
2023-03,AB,3614481054.0,0.0,Alberta,3614481054.0
2023-03,MB,3002147053.0,0.0,Manitoba,3002147053.0
2023-03,NB,1635412287.0,0.0,New Brunswick,1635412287.0
2023-03,SK,1531500116.0,0.0,Saskatchewan,1531500116.0
2023-03,NS,1001520833.0,0.0,Nova Scotia,1001520833.0
2023-03,NL,137639259.0,0.0,Newfoundland & Labrador,137639259.0
2023-03,YT,3608896.0,0.0,Yukon,3608896.0
2023-03,NU,1311951.0,0.0,Nunavut,1311951.0
2023-03,PE,715890.0,0.0,Prince Edward Island,715890.0
2023-04,ON,36309513896.0,0.0,Ontario,36309513896.0
2023-04,QC,8362575193.0,0.0,Quebec,8362575193.0
2023-04,BC,5804595302.0,0.0,British Columbia,5804595302.0
2023-04,AB,3698518378.0,0.0,Alberta,3698518378.0
2023-04,MB,2716550860.0,0.0,Manitoba,2716550860.0
2023-04,NB,1366057449.0,0.0,New Brunswick,1366057449.0
2023-04,SK,1351358012.0,0.0,Saskatchewan,1351358012.0
2023-04,NS,979545719.0,0.0,Nova Scotia,979545719.0
2023-04,NL,122624063.0,0.0,Newfoundland & Labrador,122624063.0
2023-04,YT,5471731.0,0.0,Yukon,5471731.0
2023-04,NU,3538032.0,0.0,Nunavut,3538032.0
2023-04,PE,1296861.0,0.0,Prince Edward Island,1296861.0
2023-05,ON,40520618801.0,0.0,Ontario,40520618801.0
2023-05,QC,9489184469.0,0.0,Quebec,9489184469.0
2023-05,BC,6698438889.0,0.0,British Columbia,6698438889.0
2023-05,AB,3682322974.0,0.0,Alberta,3682322974.0
2023-05,MB,2740398387.0,0.0,Manitoba,2740398387.0
2023-05,NB,1425787571.0,0.0,New Brunswick,1425787571.0
2023-05,SK,1264138364.0,0.0,Saskatchewan,1264138364.0
2023-05,NS,1166433748.0,0.0,Nova Scotia,1166433748.0
2023-05,NL,140435089.0,0.0,Newfoundland & Labrador,140435089.0
2023-05,NU,8012163.0,0.0,Nunavut,8012163.0
2023-05,YT,4706950.0,0.0,Yukon,4706950.0
2023-05,PE,1691340.0,0.0,Prince Edward Island,1691340.0
2023-06,ON,40610660907.0,0.0,Ontario,40610660907.0
2023-06,QC,9561168562.0,0.0,Quebec,9561168562.0
2023-06,BC,6706283691.0,0.0,British Columbia,6706283691.0
2023-06,AB,3306266968.0,0.0,Alberta,3306266968.0
2023-06,MB,2618657612.0,0.0,Manitoba,2618657612.0
2023-06,SK,1270931296.0,0.0,Saskatchewan,1270931296.0
2023-06,NB,1243756894.0,0.0,New Brunswick,1243756894.0
2023-06,NS,1117806934.0,0.0,Nova Scotia,1117806934.0
2023-06,NL,236825785.0,0.0,Newfoundland & Labrador,236825785.0
2023-06,YT,8182093.0,0.0,Yukon,8182093.0
2023-06,NU,4631876.0,0.0,Nunavut,4631876.0
2023-06,PE,913945.0,0.0,Prince Edward Island,913945.0
2023-07,ON,36439196542.0,0.0,Ontario,36439196542.0
2023-07,QC,8316809990.0,0.0,Quebec,8316809990.0
2023-07,BC,5862300105.0,0.0,British Columbia,5862300105.0
2023-07,AB,3183105410.0,0.0,Alberta,3183105410.0
2023-07,MB,2322434366.0,0.0,Manitoba,2322434366.0
2023-07,NB,1421083762.0,0.0,New Brunswick,1421083762.0
2023-07,SK,1171470766.0,0.0,Saskatchewan,1171470766.0
2023-07,NS,1023208779.0,0.0,Nova Scotia,1023208779.0
2023-07,NL,121200062.0,0.0,Newfoundland & Labrador,121200062.0
2023-07,NU,81511852.0,0.0,Nunavut,81511852.0
2023-07,YT,8614925.0,0.0,Yukon,8614925.0
2023-07,PE,906295.0,0.0,Prince Edward Island,906295.0
2023-08,ON,40447750444.0,0.0,Ontario,40447750444.0
2023-08,QC,9673583508.0,0.0,Quebec,9673583508.0
2023-08,BC,6710416590.0,0.0,British Columbia,6710416590.0
2023-08,AB,3194049224.0,0.0,Alberta,3194049224.0
2023-08,MB,2542619197.0,0.0,Manitoba,2542619197.0
2023-08,NB,1729583641.0,0.0,New Brunswick,1729583641.0
2023-08,SK,1307349105.0,0.0,Saskatchewan,1307349105.0
2023-08,NS,1067680788.0,0.0,Nova Scotia,1067680788.0
2023-08,NL,146002896.0,0.0,Newfoundland & Labrador,146002896.0
2023-08,NU,50028317.0,0.0,Nunavut,50028317.0
2023-08,YT,6335325.0,0.0,Yukon,6335325.0
2023-08,NT,3309386.0,0.0,Northwest Territories,3309386.0
2023-08,PE,1045011.0,0.0,Prince Edward Island,1045011.0
2023-09,ON,40043698297.0,0.0,Ontario,40043698297.0
2023-09,QC,8344458825.0,0.0,Quebec,8344458825.0
2023-09,BC,6474327014.0,0.0,British Columbia,6474327014.0
2023-09,AB,3150759725.0,0.0,Alberta,3150759725.0
2023-09,MB,2554126414.0,0.0,Manitoba,2554126414.0
2023-09,SK,1386280665.0,0.0,Saskatchewan,1386280665.0
2023-09,NB,1206771131.0,0.0,New Brunswick,1206771131.0
2023-09,NS,800670719.0,0.0,Nova Scotia,800670719.0
2023-09,NL,228152485.0,0.0,Newfoundland & Labrador,228152485.0
2023-09,NT,26498223.0,0.0,Northwest Territories,26498223.0
2023-09,YT,6323476.0,0.0,Yukon,6323476.0
2023-09,PE,1835489.0,0.0,Prince Edward Island,1835489.0
2023-09,NU,804194.0,0.0,Nunavut,804194.0
2023-10,ON,40952462962.0,0.0,Ontario,40952462962.0
2023-10,QC,8900250190.0,0.0,Quebec,8900250190.0
2023-10,BC,6336563785.0,0.0,British Columbia,6336563785.0
2023-10,AB,3340087174.0,0.0,Alberta,3340087174.0
2023-10,MB,2537839014.0,0.0,Manitoba,2537839014.0
2023-10,SK,1350567431.0,0.0,Saskatchewan,1350567431.0
2023-10,NB,898651674.0,0.0,New Brunswick,898651674.0
2023-10,NS,883275396.0,0.0,Nova Scotia,883275396.0
2023-10,NL,103962344.0,0.0,Newfoundland & Labrador,103962344.0
2023-10,YT,3881104.0,0.0,Yukon,3881104.0
2023-10,PE,515055.0,0.0,Prince Edward Island,515055.0
2023-11,ON,39091675765.0,0.0,Ontario,39091675765.0
2023-11,QC,8747465017.0,0.0,Quebec,8747465017.0
2023-11,BC,5969114860.0,0.0,British Columbia,5969114860.0
2023-11,AB,3915495405.0,0.0,Alberta,3915495405.0
2023-11,MB,2464359332.0,0.0,Manitoba,2464359332.0
2023-11,SK,1318364173.0,0.0,Saskatchewan,1318364173.0
2023-11,NB,1147323103.0,0.0,New Brunswick,1147323103.0
2023-11,NS,891422243.0,0.0,Nova Scotia,891422243.0
2023-11,NL,331953434.0,0.0,Newfoundland & Labrador,331953434.0
2023-11,NU,96081151.0,0.0,Nunavut,96081151.0
2023-11,PE,49078370.0,0.0,Prince Edward Island,49078370.0
2023-11,YT,3977434.0,0.0,Yukon,3977434.0
2023-12,ON,36308596788.0,0.0,Ontario,36308596788.0
2023-12,QC,7982591869.0,0.0,Quebec,7982591869.0
2023-12,BC,5296849626.0,0.0,British Columbia,5296849626.0
2023-12,AB,3590520373.0,0.0,Alberta,3590520373.0
2023-12,MB,2438850171.0,0.0,Manitoba,2438850171.0
2023-12,SK,1348925285.0,0.0,Saskatchewan,1348925285.0
2023-12,NB,1323089944.0,0.0,New Brunswick,1323089944.0
2023-12,NS,767781063.0,0.0,Nova Scotia,767781063.0
2023-12,NL,118977403.0,0.0,Newfoundland & Labrador,118977403.0
2023-12,PE,6478279.0,0.0,Prince Edward Island,6478279.0
2023-12,YT,1760801.0,0.0,Yukon,1760801.0
2024-01,ON,33861665831.0,0.0,Ontario,33861665831.0
2024-01,QC,8081267576.0,0.0,Quebec,8081267576.0
2024-01,BC,5561108527.0,0.0,British Columbia,5561108527.0
2024-01,AB,2972610846.0,0.0,Alberta,2972610846.0
2024-01,MB,2390718209.0,0.0,Manitoba,2390718209.0
2024-01,NB,1314723871.0,0.0,New Brunswick,1314723871.0
2024-01,SK,1214317093.0,0.0,Saskatchewan,1214317093.0
2024-01,NS,681320166.0,0.0,Nova Scotia,681320166.0
2024-01,NL,179622577.0,0.0,Newfoundland & Labrador,179622577.0
2024-01,YT,2071681.0,0.0,Yukon,2071681.0
2024-01,PE,789482.0,0.0,Prince Edward Island,789482.0
2024-02,ON,35817906525.0,0.0,Ontario,35817906525.0
2024-02,QC,8119621151.0,0.0,Quebec,8119621151.0
2024-02,BC,6204665894.0,0.0,British Columbia,6204665894.0
2024-02,AB,3294346182.0,0.0,Alberta,3294346182.0
2024-02,MB,2564479124.0,0.0,Manitoba,2564479124.0
2024-02,NB,1473525660.0,0.0,New Brunswick,1473525660.0
2024-02,SK,1331367475.0,0.0,Saskatchewan,1331367475.0
2024-02,NS,909822860.0,0.0,Nova Scotia,909822860.0
2024-02,NL,129794171.0,0.0,Newfoundland & Labrador,129794171.0
2024-02,YT,1545655.0,0.0,Yukon,1545655.0
2024-02,PE,1468336.0,0.0,Prince Edward Island,1468336.0
2024-02,NU,644166.0,0.0,Nunavut,644166.0
2024-03,ON,39907972642.0,0.0,Ontario,39907972642.0
2024-03,QC,8492352025.0,0.0,Quebec,8492352025.0
2024-03,BC,6096085506.0,0.0,British Columbia,6096085506.0
2024-03,AB,3344270551.0,0.0,Alberta,3344270551.0
2024-03,MB,2875680913.0,0.0,Manitoba,2875680913.0
2024-03,SK,1646866376.0,0.0,Saskatchewan,1646866376.0
2024-03,NB,1312400147.0,0.0,New Brunswick,1312400147.0
2024-03,NS,933729345.0,0.0,Nova Scotia,933729345.0
2024-03,NL,144675513.0,0.0,Newfoundland & Labrador,144675513.0
2024-03,YT,4522091.0,0.0,Yukon,4522091.0
2024-03,PE,619547.0,0.0,Prince Edward Island,619547.0
2024-03,NT,320706.0,0.0,Northwest Territories,320706.0
2024-04,ON,39513377545.0,0.0,Ontario,39513377545.0
2024-04,QC,9141526396.0,0.0,Quebec,9141526396.0
2024-04,BC,6105377848.0,0.0,British Columbia,6105377848.0
2024-04,AB,3483025382.0,0.0,Alberta,3483025382.0
2024-04,MB,2824945141.0,0.0,Manitoba,2824945141.0
2024-04,NB,1472906039.0,0.0,New Brunswick,1472906039.0
2024-04,SK,1458222711.0,0.0,Saskatchewan,1458222711.0
2024-04,NS,1382342160.0,0.0,Nova Scotia,1382342160.0
2024-04,NL,213879864.0,0.0,Newfoundland & Labrador,213879864.0
2024-04,YT,3987019.0,0.0,Yukon,3987019.0
2024-04,NU,353867.0,0.0,Nunavut,353867.0
2024-04,PE,256494.0,0.0,Prince Edward Island,256494.0
2024-04,NT,940.0,0.0,Northwest Territories,940.0
2024-05,ON,39776940407.0,0.0,Ontario,39776940407.0
2024-05,QC,9507578667.0,0.0,Quebec,9507578667.0
2024-05,BC,6364804544.0,0.0,British Columbia,6364804544.0
2024-05,AB,3616056505.0,0.0,Alberta,3616056505.0
2024-05,MB,2834821487.0,0.0,Manitoba,2834821487.0
2024-05,SK,1482695750.0,0.0,Saskatchewan,1482695750.0
2024-05,NB,1340882842.0,0.0,New Brunswick,1340882842.0
2024-05,NS,1027174506.0,0.0,Nova Scotia,1027174506.0
2024-05,NL,230002315.0,0.0,Newfoundland & Labrador,230002315.0
2024-05,YT,10566707.0,0.0,Yukon,10566707.0
2024-05,PE,400314.0,0.0,Prince Edward Island,400314.0
2024-05,NT,9151.0,0.0,Northwest Territories,9151.0
2024-06,ON,39845850368.0,0.0,Ontario,39845850368.0
2024-06,QC,9259857055.0,0.0,Quebec,9259857055.0
2024-06,BC,5869489493.0,0.0,British Columbia,5869489493.0
2024-06,AB,3338080908.0,0.0,Alberta,3338080908.0
2024-06,MB,2617707122.0,0.0,Manitoba,2617707122.0
2024-06,SK,1455885444.0,0.0,Saskatchewan,1455885444.0
2024-06,NB,1390871090.0,0.0,New Brunswick,1390871090.0
2024-06,NS,1000679701.0,0.0,Nova Scotia,1000679701.0
2024-06,NL,423360588.0,0.0,Newfoundland & Labrador,423360588.0
2024-06,YT,11023156.0,0.0,Yukon,11023156.0
2024-06,PE,472550.0,0.0,Prince Edward Island,472550.0
2024-06,NU,79557.0,0.0,Nunavut,79557.0
2024-06,NT,10261.0,0.0,Northwest Territories,10261.0
2024-07,ON,37831993300.0,0.0,Ontario,37831993300.0
2024-07,QC,9363340047.0,0.0,Quebec,9363340047.0
2024-07,BC,6625058846.0,0.0,British Columbia,6625058846.0
2024-07,AB,3306154899.0,0.0,Alberta,3306154899.0
2024-07,MB,2327241101.0,0.0,Manitoba,2327241101.0
2024-07,NB,1780438615.0,0.0,New Brunswick,1780438615.0
2024-07,SK,1351653384.0,0.0,Saskatchewan,1351653384.0
2024-07,NS,1058808048.0,0.0,Nova Scotia,1058808048.0
2024-07,NL,276964525.0,0.0,Newfoundland & Labrador,276964525.0
2024-07,YT,14127166.0,0.0,Yukon,14127166.0
2024-07,NU,4659113.0,0.0,Nunavut,4659113.0
2024-07,PE,474849.0,0.0,Prince Edward Island,474849.0
2024-08,ON,40112546352.0,0.0,Ontario,40112546352.0
2024-08,QC,9324844159.0,0.0,Quebec,9324844159.0
2024-08,BC,7066638929.0,0.0,British Columbia,7066638929.0
2024-08,AB,3457114910.0,0.0,Alberta,3457114910.0
2024-08,MB,2640431326.0,0.0,Manitoba,2640431326.0
2024-08,NB,1473202258.0,0.0,New Brunswick,1473202258.0
2024-08,SK,1408455201.0,0.0,Saskatchewan,1408455201.0
2024-08,NS,815038604.0,0.0,Nova Scotia,815038604.0
2024-08,NL,338462251.0,0.0,Newfoundland & Labrador,338462251.0
2024-08,NT,39499305.0,0.0,Northwest Territories,39499305.0
2024-08,NU,9874665.0,0.0,Nunavut,9874665.0
2024-08,YT,6941703.0,0.0,Yukon,6941703.0
2024-08,PE,947593.0,0.0,Prince Edward Island,947593.0
2024-09,ON,39892646355.0,0.0,Ontario,39892646355.0
2024-09,QC,8798916405.0,0.0,Quebec,8798916405.0
2024-09,BC,6384645853.0,0.0,British Columbia,6384645853.0
2024-09,AB,3336931170.0,0.0,Alberta,3336931170.0
2024-09,MB,2456829437.0,0.0,Manitoba,2456829437.0
2024-09,SK,1311378209.0,0.0,Saskatchewan,1311378209.0
2024-09,NB,1278689451.0,0.0,New Brunswick,1278689451.0
2024-09,NS,791572937.0,0.0,Nova Scotia,791572937.0
2024-09,NL,261876216.0,0.0,Newfoundland & Labrador,261876216.0
2024-09,NT,42877714.0,0.0,Northwest Territories,42877714.0
2024-09,YT,8637312.0,0.0,Yukon,8637312.0
2024-09,PE,2261489.0,0.0,Prince Edward Island,2261489.0
2024-10,ON,41594372312.0,0.0,Ontario,41594372312.0
2024-10,QC,9488230251.0,0.0,Quebec,9488230251.0
2024-10,BC,6605445979.0,0.0,British Columbia,6605445979.0
2024-10,AB,3365646206.0,0.0,Alberta,3365646206.0
2024-10,MB,2661889387.0,0.0,Manitoba,2661889387.0
2024-10,NB,1630091554.0,0.0,New Brunswick,1630091554.0
2024-10,SK,1329730899.0,0.0,Saskatchewan,1329730899.0
2024-10,NS,1122771098.0,0.0,Nova Scotia,1122771098.0
2024-10,NL,289774339.0,0.0,Newfoundland & Labrador,289774339.0
2024-10,NU,60400030.0,0.0,Nunavut,60400030.0
2024-10,PE,8570440.0,0.0,Prince Edward Island,8570440.0
2024-10,YT,6969171.0,0.0,Yukon,6969171.0
2024-11,ON,39148603707.0,0.0,Ontario,39148603707.0
2024-11,QC,8634609846.0,0.0,Quebec,8634609846.0
2024-11,BC,5744199753.0,0.0,British Columbia,5744199753.0
2024-11,AB,3688797919.0,0.0,Alberta,3688797919.0
2024-11,MB,2499178307.0,0.0,Manitoba,2499178307.0
2024-11,SK,1321973573.0,0.0,Saskatchewan,1321973573.0
2024-11,NB,1313944349.0,0.0,New Brunswick,1313944349.0
2024-11,NS,1002932659.0,0.0,Nova Scotia,1002932659.0
2024-11,NL,809934712.0,0.0,Newfoundland & Labrador,809934712.0
2024-11,PE,35500441.0,0.0,Prince Edward Island,35500441.0
2024-11,NU,5128179.0,0.0,Nunavut,5128179.0
2024-11,YT,3759856.0,0.0,Yukon,3759856.0
2024-12,ON,37410899473.0,0.0,Ontario,37410899473.0
2024-12,QC,8830557882.0,0.0,Quebec,8830557882.0
2024-12,BC,5770207703.0,0.0,British Columbia,5770207703.0
2024-12,AB,3324844767.0,0.0,Alberta,3324844767.0
2024-12,MB,2407016601.0,0.0,Manitoba,2407016601.0
2024-12,NB,1431635035.0,0.0,New Brunswick,1431635035.0
2024-12,SK,1297197801.0,0.0,Saskatchewan,1297197801.0
2024-12,NS,942780411.0,0.0,Nova Scotia,942780411.0
2024-12,NL,396117520.0,0.0,Newfoundland & Labrador,396117520.0
2024-12,PE,18255715.0,0.0,Prince Edward Island,18255715.0
2024-12,YT,10568739.0,0.0,Yukon,10568739.0
2024-12,NU,5368701.0,0.0,Nunavut,5368701.0
2025-01,ON,37564646777.0,0.0,Ontario,37564646777.0
2025-01,QC,9116894895.0,0.0,Quebec,9116894895.0
2025-01,BC,6522547943.0,0.0,British Columbia,6522547943.0
2025-01,AB,3580352044.0,0.0,Alberta,3580352044.0
2025-01,MB,2526260292.0,0.0,Manitoba,2526260292.0
2025-01,SK,1314551881.0,0.0,Saskatchewan,1314551881.0
2025-01,NB,1228910759.0,0.0,New Brunswick,1228910759.0
2025-01,NS,913568357.0,0.0,Nova Scotia,913568357.0
2025-01,NL,183370631.0,0.0,Newfoundland & Labrador,183370631.0
2025-01,YT,2924986.0,0.0,Yukon,2924986.0
2025-01,PE,2751647.0,0.0,Prince Edward Island,2751647.0
2025-02,ON,37372316517.0,0.0,Ontario,37372316517.0
2025-02,QC,8999262595.0,0.0,Quebec,8999262595.0
2025-02,BC,5658175262.0,0.0,British Columbia,5658175262.0
2025-02,AB,3467604513.0,0.0,Alberta,3467604513.0
2025-02,MB,2674447918.0,0.0,Manitoba,2674447918.0
2025-02,NB,1545451532.0,0.0,New Brunswick,1545451532.0
2025-02,SK,1477254258.0,0.0,Saskatchewan,1477254258.0
2025-02,NS,892846174.0,0.0,Nova Scotia,892846174.0
2025-02,NL,84300032.0,0.0,Newfoundland & Labrador,84300032.0
2025-02,PE,4943314.0,0.0,Prince Edward Island,4943314.0
2025-02,YT,2096614.0,0.0,Yukon,2096614.0
2025-02,NT,4924.0,0.0,Northwest Territories,4924.0
